Instance,UserTime,"BagSizeActiveCount","BagSizeStatisticMedian","BagSizeArithmeticAverage","BagSizeStatisticalStandardDeviation","BagSizeMaximum","NonLeafNodeBagSizeActiveCount","NonLeafNodeBagSizeStatisticMedian","NonLeafNodeBagSizeArithmeticAverage","NonLeafNodeBagSizeStatisticalStandardDeviation","NonLeafNodeBagSizeMaximum","NodeDepthStatisticMedian","NodeDepthArithmeticAverage","NodeDepthStatisticalStandardDeviation","NodeDepthMaximum","NonLeafNodeDepthStatisticMedian","NonLeafNodeDepthArithmeticAverage","NonLeafNodeDepthStatisticalStandardDeviation","NonLeafNodeDepthMaximum","IntroduceNodeDepthActiveCount","IntroduceNodeDepthStatisticMedian","IntroduceNodeDepthArithmeticAverage","IntroduceNodeDepthStatisticalStandardDeviation","IntroduceNodeDepthMaximum","ForgetNodeDepthActiveCount","ForgetNodeDepthStatisticMedian","ForgetNodeDepthArithmeticAverage","ForgetNodeDepthStatisticalStandardDeviation","ForgetNodeDepthMaximum","JoinNodeDepthActiveCount","JoinNodeDepthStatisticMedian","JoinNodeDepthArithmeticAverage","JoinNodeDepthStatisticalStandardDeviation","JoinNodeDepthMaximum","LeafNodeDepthActiveCount","LeafNodeDepthStatisticMedian","LeafNodeDepthArithmeticAverage","LeafNodeDepthStatisticalStandardDeviation","LeafNodeDepthMaximum","IntroduceNodePercentage","ForgetNodePercentage","JoinNodePercentage","LeafNodePercentage","IntroduceNodeBagSizeStatisticMedian","IntroduceNodeBagSizeArithmeticAverage","IntroduceNodeBagSizeStatisticalStandardDeviation","IntroduceNodeBagSizeMaximum","ForgetNodeBagSizeStatisticMedian","ForgetNodeBagSizeArithmeticAverage","ForgetNodeBagSizeStatisticalStandardDeviation","ForgetNodeBagSizeMaximum","JoinNodeBagSizeStatisticMedian","JoinNodeBagSizeArithmeticAverage","JoinNodeBagSizeStatisticalStandardDeviation","JoinNodeBagSizeMaximum","LeafNodeBagSizeStatisticMedian","LeafNodeBagSizeArithmeticAverage","LeafNodeBagSizeStatisticalStandardDeviation","LeafNodeBagSizeMaximum","JoinNodeDistanceStatisticMedian","JoinNodeDistanceArithmeticAverage","JoinNodeDistanceStatisticalStandardDeviation","JoinNodeDistanceMaximum","ItemLifetimeStatisticMedian","ItemLifetimeArithmeticAverage","ItemLifetimeStatisticalStandardDeviation","ItemLifetimeMaximum","ContainerCountStatisticMedian","ContainerCountArithmeticAverage","ContainerCountStatisticalStandardDeviation","ContainerCountMaximum","BranchingFactorStatisticMedian","BranchingFactorArithmeticAverage","BranchingFactorStatisticalStandardDeviation","BranchingFactorMaximum","BalancednessFactor","CummulativeBagSize","CummulativeIntroduceNodeBagSize","CummulativeForgetNodeBagSize","CummulativeJoinNodeBagSize","CummulativeLeafNodeBagSize","IntroducedVertexNeighborCountStatisticMedian","IntroducedVertexNeighborCountArithmeticAverage","IntroducedVertexNeighborCountStatisticalStandardDeviation","IntroducedVertexNeighborCountMaximum","ForgottenVertexNeighborCountStatisticMedian","ForgottenVertexNeighborCountArithmeticAverage","ForgottenVertexNeighborCountStatisticalStandardDeviation","ForgottenVertexNeighborCountMaximum","IntroducedVertexConnectednessFactorStatisticMedian","IntroducedVertexConnectednessFactorArithmeticAverage","IntroducedVertexConnectednessFactorStatisticalStandardDeviation","IntroducedVertexConnectednessFactorMaximum","ForgottenVertexConnectednessFactorStatisticMedian","ForgottenVertexConnectednessFactorArithmeticAverage","ForgottenVertexConnectednessFactorStatisticalStandardDeviation","ForgottenVertexConnectednessFactorMaximum","BagAdjacencyFactorStatisticMedian","BagAdjacencyFactorArithmeticAverage","BagAdjacencyFactorStatisticalStandardDeviation","BagAdjacencyFactorMaximum","BagConnectednessFactorStatisticMedian","BagConnectednessFactorArithmeticAverage","BagConnectednessFactorStatisticalStandardDeviation","BagConnectednessFactorMaximum","BagNeighborhoodCoverageFactorStatisticMedian","BagNeighborhoodCoverageFactorArithmeticAverage","BagNeighborhoodCoverageFactorStatisticalStandardDeviation","BagNeighborhoodCoverageFactorMaximum","DecompositionOverheadRatio","CummulativeDepthWeightedBagSize","CummulativeRootDistanceWeightedBagSize","CummulativeDepthWeightedIntroduceNodeBagSize","CummulativeRootDistanceWeightedIntroduceNodeBagSize","CummulativeDepthWeightedForgetNodeBagSize","CummulativeRootDistanceWeightedForgetNodeBagSize","CummulativeDepthWeightedJoinNodeBagSize","CummulativeRootDistanceWeightedJoinNodeBagSize","CummulativeIntroducedVertexNeighborCount","CummulativeDepthWeightedIntroducedVertexNeighborCount","CummulativeRootDistanceWeightedIntroducedVertexNeighborCount","CummulativeForgottenVertexNeighborCount","CummulativeDepthWeightedForgottenVertexNeighborCount","CummulativeRootDistanceWeightedForgottenVertexNeighborCount"
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1430.000,65,6.0000,5.7538,1.7051,8.0000,59,6.0000,5.9153,1.6947,8.0000,9.0000,9.0308,4.5551,19.0000,9.0000,8.5424,4.3483,18.0000,44,9.5000,9.2955,4.4071,19.0000,16,11.0000,9.9375,4.4342,18.0000,5,4.0000,3.8000,3.3466,8.0000,6,14.0000,13.8333,3.9707,19.0000,0.6769,0.2462,0.0769,0.0923,6.0000,5.8864,1.5434,8.0000,4.5000,4.7500,1.7321,7.0000,8.0000,7.8000,0.4472,8.0000,4.0000,4.1667,0.7528,5.0000,5.5000,5.8000,3.0366,12.0000,8.0000,8.2500,5.9728,18.0000,9.0000,15.5833,15.6925,52.0000,1.0000,1.0847,0.2809,2.0000,0.8153,374.0000,259.0000,76.0000,39.0000,25.0000,1.0000,2.1364,2.6201,10.0000,3.0000,2.6875,0.9465,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2500,0.2745,0.1794,0.8333,1.0000,1.0000,0.0000,1.0000,0.2341,0.2578,0.1376,0.6250,2.7083,3014.0000,4466.0000,2204.0000,2976.0000,666.0000,854.0000,144.0000,636.0000,94.0000,1094.0000,786.0000,43.0000,428.0000,432.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1300.000,67,5.0000,5.3731,1.8244,8.0000,61,6.0000,5.5410,1.8127,8.0000,18.0000,16.5522,8.5498,32.0000,18.0000,15.9836,8.4133,31.0000,44,19.0000,17.5909,8.0790,32.0000,18,13.5000,14.8333,9.7029,31.0000,5,16.0000,13.6000,8.2644,22.0000,6,24.5000,22.3333,8.4538,32.0000,0.6567,0.2687,0.0746,0.0896,5.0000,5.4773,1.6911,8.0000,4.5000,4.6111,1.9445,7.0000,8.0000,7.2000,1.0954,8.0000,3.5000,3.6667,0.8165,5.0000,7.5000,9.6000,6.8395,22.0000,6.5000,9.5000,8.6376,30.0000,8.5000,15.0000,15.4441,45.0000,1.0000,1.0820,0.2766,2.0000,0.7363,360.0000,241.0000,83.0000,36.0000,22.0000,1.5000,2.1364,2.1844,10.0000,2.0000,2.2222,0.8085,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2500,0.2683,0.1628,0.6667,1.0000,1.0000,0.0000,1.0000,0.2684,0.2664,0.1552,0.5556,2.7917,5550.0000,6330.0000,4003.0000,3950.0000,1047.0000,1692.0000,500.0000,688.0000,94.0000,1605.0000,1497.0000,40.0000,596.0000,724.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2230.000,72,6.0000,5.7500,2.1147,9.0000,66,6.0000,5.9545,2.0861,9.0000,10.0000,10.6667,5.6419,25.0000,10.0000,10.2121,5.4899,24.0000,51,10.0000,11.0392,5.3328,25.0000,16,11.0000,11.3750,6.3232,24.0000,5,4.0000,4.6000,3.1305,8.0000,6,15.0000,15.6667,5.2409,25.0000,0.7083,0.2222,0.0694,0.0833,6.0000,5.8431,1.9222,9.0000,4.0000,4.6250,2.2174,8.0000,9.0000,8.4000,0.8944,9.0000,3.5000,3.5000,0.5477,4.0000,5.5000,6.2000,3.4883,12.0000,11.5000,9.5000,6.9658,24.0000,14.0000,17.2500,15.9626,47.0000,1.0000,1.0758,0.2666,2.0000,0.7660,414.0000,298.0000,74.0000,42.0000,21.0000,1.0000,1.8431,2.1760,10.0000,2.5000,2.5625,0.8139,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2592,0.1941,0.8333,1.0000,1.0000,0.0000,1.0000,0.2731,0.2562,0.1413,0.6667,3.0000,3880.0000,6884.0000,2980.0000,4768.0000,701.0000,1223.0000,199.0000,893.0000,94.0000,1125.0000,1319.0000,41.0000,462.0000,604.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1470.000,60,6.0000,5.8833,1.6884,8.0000,55,6.0000,6.0364,1.6663,8.0000,17.5000,16.1000,8.9494,32.0000,17.0000,15.6727,8.7582,31.0000,39,19.0000,16.8718,8.8769,32.0000,17,14.0000,15.4706,9.2203,31.0000,4,12.5000,11.2500,9.0692,20.0000,5,26.0000,20.8000,10.7564,32.0000,0.6500,0.2833,0.0667,0.0833,6.0000,6.0000,1.5728,8.0000,6.0000,5.1765,1.7761,7.0000,8.0000,7.7500,0.5000,8.0000,4.0000,4.2000,0.8367,5.0000,10.5000,11.5000,5.9314,20.0000,6.5000,10.1667,8.9232,31.0000,12.0000,14.7083,13.4406,47.0000,1.0000,1.0727,0.2621,2.0000,0.5846,353.0000,234.0000,88.0000,31.0000,21.0000,2.0000,2.3077,2.5147,10.0000,2.0000,2.3529,0.9963,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2841,0.1685,0.8333,1.0000,1.0000,0.0000,1.0000,0.2649,0.2849,0.1312,0.5655,2.5000,5272.0000,6377.0000,3707.0000,4015.0000,1205.0000,1699.0000,360.0000,663.0000,90.0000,1486.0000,1484.0000,40.0000,636.0000,684.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1420.000,67,5.0000,5.5522,2.1622,9.0000,61,6.0000,5.7541,2.1499,9.0000,9.0000,9.5821,5.2315,23.0000,9.0000,9.0984,5.0850,22.0000,47,9.0000,9.6809,5.1165,23.0000,15,11.0000,11.0667,5.1612,22.0000,5,5.0000,4.2000,3.5637,8.0000,6,13.0000,14.5000,4.3704,23.0000,0.7015,0.2239,0.0746,0.0896,6.0000,5.7234,1.9858,9.0000,4.0000,4.3333,2.1602,8.0000,8.0000,7.6000,2.0736,9.0000,3.0000,3.5000,0.8367,5.0000,7.5000,7.8000,4.0730,15.0000,8.5000,8.5417,5.8009,19.0000,12.0000,15.5000,14.0990,46.0000,1.0000,1.0820,0.2766,2.0000,0.7931,372.0000,269.0000,65.0000,38.0000,21.0000,2.0000,1.9787,1.8707,10.0000,3.0000,2.5333,0.9155,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2500,0.2791,0.1741,0.8333,1.0000,1.0000,0.0000,1.0000,0.2765,0.2651,0.1478,0.6667,2.7917,3039.0000,5889.0000,2284.0000,4172.0000,618.0000,942.0000,137.0000,775.0000,93.0000,980.0000,1252.0000,38.0000,409.0000,503.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",3380.000,73,6.0000,5.6986,2.0459,9.0000,66,6.0000,5.8939,2.0391,9.0000,14.0000,13.2466,5.9109,24.0000,13.5000,12.7727,5.6861,23.0000,49,14.0000,14.0000,5.3580,24.0000,18,15.0000,12.7222,7.0110,23.0000,6,9.5000,8.6667,5.3541,16.0000,7,19.0000,17.7143,6.5756,24.0000,0.6712,0.2466,0.0822,0.0959,6.0000,5.7959,1.9037,9.0000,4.5000,4.8333,2.1489,8.0000,8.0000,7.5000,1.7607,9.0000,4.0000,3.8571,0.8997,5.0000,9.0000,8.2667,4.1930,16.0000,7.5000,9.7083,8.1320,25.0000,9.0000,17.3333,16.8153,50.0000,1.0000,1.0909,0.2897,2.0000,0.7673,416.0000,284.0000,87.0000,45.0000,27.0000,1.0000,2.0408,2.4062,10.0000,2.0000,2.3889,1.1950,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2590,0.1670,0.8333,1.0000,1.0000,0.0000,1.0000,0.2557,0.2500,0.1314,0.5655,3.0417,5047.0000,5353.0000,3717.0000,3383.0000,948.0000,1227.0000,382.0000,743.0000,100.0000,1466.0000,1034.0000,43.0000,579.0000,496.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1710.000,58,5.5000,5.9310,2.3386,10.0000,53,6.0000,6.1321,2.3373,10.0000,13.0000,12.8966,7.2782,26.0000,12.0000,12.2264,7.0155,25.0000,39,13.0000,13.0256,6.9905,26.0000,15,14.0000,13.1333,7.8364,25.0000,4,10.5000,10.7500,9.7082,22.0000,5,21.0000,20.0000,6.7823,26.0000,0.6724,0.2586,0.0690,0.0862,6.0000,6.1282,2.1906,10.0000,4.0000,5.0667,2.4919,9.0000,7.5000,7.2500,2.7538,10.0000,4.0000,3.8000,0.8367,5.0000,12.0000,12.5000,5.9314,22.0000,7.5000,9.5000,7.2111,26.0000,10.0000,14.3333,12.7643,45.0000,1.0000,1.0755,0.2667,2.0000,0.7600,344.0000,239.0000,76.0000,29.0000,19.0000,1.0000,2.1282,2.5254,10.0000,3.0000,2.7333,1.0328,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2405,0.2911,0.1975,0.8333,1.0000,1.0000,0.0000,1.0000,0.2778,0.2723,0.1383,0.6667,2.4167,3616.0000,5672.0000,2624.0000,3829.0000,754.0000,1298.0000,238.0000,545.0000,83.0000,1205.0000,1036.0000,41.0000,487.0000,620.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",940.000,63,6.0000,6.2063,1.9688,9.0000,58,6.5000,6.3966,1.9280,9.0000,16.0000,15.2698,8.3843,32.0000,15.0000,14.8621,8.2002,31.0000,41,17.0000,16.2927,8.3194,32.0000,18,13.5000,14.2222,8.4475,31.0000,4,10.0000,9.5000,7.7675,18.0000,5,21.0000,20.0000,10.0499,32.0000,0.6508,0.2857,0.0635,0.0794,6.0000,6.2683,1.8845,9.0000,6.0000,5.6667,2.0864,8.0000,8.5000,8.0000,1.4142,9.0000,4.0000,4.0000,0.7071,5.0000,9.0000,10.0000,4.7482,18.0000,8.5000,11.6667,9.2533,31.0000,10.0000,16.2917,14.4988,53.0000,1.0000,1.0690,0.2556,2.0000,0.6400,391.0000,257.0000,102.0000,32.0000,20.0000,1.0000,2.2195,2.4851,10.0000,2.5000,2.3333,1.4951,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2811,0.1847,0.8333,1.0000,1.0000,0.0000,1.0000,0.3056,0.2889,0.1373,0.6667,2.6250,5951.0000,6952.0000,4189.0000,4292.0000,1427.0000,1939.0000,335.0000,721.0000,91.0000,1668.0000,1335.0000,42.0000,700.0000,686.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1350.000,72,5.0000,5.2361,1.8651,8.0000,65,5.0000,5.4154,1.8616,8.0000,15.0000,14.9722,8.8429,32.0000,15.0000,14.6615,8.6680,31.0000,47,18.0000,16.1915,8.5405,32.0000,19,12.0000,13.8421,9.2752,31.0000,6,8.0000,9.0000,8.2462,20.0000,7,18.0000,17.8571,10.6369,32.0000,0.6528,0.2639,0.0833,0.0972,5.0000,5.3404,1.7355,8.0000,4.0000,4.4737,1.9824,7.0000,7.5000,6.8333,1.4720,8.0000,3.0000,3.5714,0.7868,5.0000,10.0000,10.1333,5.8706,20.0000,8.5000,10.0417,8.8636,28.0000,13.5000,15.7083,15.0462,51.0000,1.0000,1.0923,0.2917,2.0000,0.5109,377.0000,251.0000,85.0000,41.0000,25.0000,1.0000,1.9574,2.2550,10.0000,2.0000,2.3684,0.9551,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2440,0.2552,0.1888,0.8333,1.0000,1.0000,0.0000,1.0000,0.2266,0.2336,0.1484,0.5655,3.0000,5509.0000,6932.0000,3994.0000,4289.0000,1092.0000,1713.0000,423.0000,930.0000,92.0000,1490.0000,1546.0000,45.0000,644.0000,841.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1120.000,71,5.0000,5.4085,1.7532,8.0000,64,6.0000,5.5625,1.7627,8.0000,11.0000,11.1549,6.4424,23.0000,10.5000,10.7188,6.2829,22.0000,48,12.0000,11.4792,6.3413,23.0000,17,10.0000,12.0588,6.4563,22.0000,6,5.0000,6.0000,5.8310,14.0000,7,15.0000,15.1429,7.0102,23.0000,0.6761,0.2394,0.0845,0.0986,5.0000,5.5417,1.5568,8.0000,4.0000,4.2941,1.7946,7.0000,7.5000,7.5000,0.5477,8.0000,4.0000,4.0000,0.8165,5.0000,7.0000,7.0667,4.3226,14.0000,6.5000,8.3750,7.2461,22.0000,9.5000,16.0000,16.3999,51.0000,1.0000,1.0938,0.2938,2.0000,0.6119,384.0000,266.0000,73.0000,45.0000,28.0000,1.0000,2.1250,2.4462,10.0000,2.0000,2.4118,1.0641,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2569,0.1808,0.8333,1.0000,1.0000,0.0000,1.0000,0.2282,0.2305,0.1360,0.5655,2.9583,4028.0000,5188.0000,2935.0000,3449.0000,808.0000,944.0000,285.0000,795.0000,102.0000,1313.0000,1135.0000,41.0000,521.0000,463.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1590.000,67,5.0000,5.3134,1.8522,8.0000,62,5.0000,5.4516,1.8526,8.0000,19.0000,17.6119,7.5718,30.0000,18.0000,17.0323,7.4437,29.0000,43,20.0000,18.7907,6.8402,30.0000,20,16.0000,15.7000,9.1254,29.0000,4,14.5000,14.5000,4.6547,19.0000,5,27.0000,24.8000,5.5857,30.0000,0.6418,0.2985,0.0597,0.0746,5.0000,5.5116,1.6814,8.0000,4.0000,4.3500,1.7554,7.0000,8.0000,8.0000,0.0000,8.0000,4.0000,3.6000,0.5477,4.0000,7.5000,5.6667,3.4989,9.0000,6.5000,9.3333,8.0307,24.0000,6.5000,14.8333,14.6723,44.0000,1.0000,1.0645,0.2477,2.0000,0.8129,356.0000,237.0000,87.0000,32.0000,18.0000,1.0000,1.9302,2.1865,10.0000,2.0000,2.1500,1.2680,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2813,0.2004,0.8333,1.0000,1.0000,0.0000,1.0000,0.2333,0.2487,0.1415,0.6667,2.7917,6029.0000,5007.0000,4300.0000,3047.0000,1265.0000,1432.0000,464.0000,528.0000,83.0000,1671.0000,902.0000,43.0000,757.0000,576.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2860.000,70,6.0000,5.9571,2.0532,9.0000,64,6.0000,6.1562,2.0254,9.0000,10.0000,11.2714,6.7693,27.0000,10.0000,10.8594,6.6281,26.0000,48,10.5000,11.7083,6.6491,27.0000,17,12.0000,11.8824,6.9181,26.0000,5,5.0000,5.0000,5.1478,13.0000,6,14.5000,15.6667,7.3121,27.0000,0.6857,0.2429,0.0714,0.0857,6.0000,6.0208,1.8961,9.0000,6.0000,5.1176,2.2328,8.0000,9.0000,8.2000,1.0954,9.0000,4.0000,3.8333,0.7528,5.0000,6.5000,6.8000,4.1498,14.0000,9.0000,9.9583,7.9590,26.0000,11.5000,17.3750,17.1991,51.0000,1.0000,1.0781,0.2705,2.0000,0.6454,417.0000,289.0000,87.0000,41.0000,23.0000,1.0000,2.0000,2.4145,10.0000,2.0000,2.4118,1.3720,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2570,0.1917,0.8333,1.0000,1.0000,0.0000,1.0000,0.2285,0.2490,0.1413,0.6667,2.9167,4487.0000,7189.0000,3295.0000,4797.0000,969.0000,1467.0000,223.0000,925.0000,96.0000,1368.0000,1320.0000,41.0000,575.0000,573.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2510.000,63,6.0000,5.7778,1.7730,9.0000,57,6.0000,5.9298,1.7814,9.0000,13.0000,13.1429,6.9789,26.0000,13.0000,12.7018,6.7532,25.0000,40,13.5000,13.8750,6.7070,26.0000,18,13.0000,12.8333,7.3744,25.0000,5,9.0000,8.4000,7.1624,19.0000,6,19.0000,17.3333,8.3586,26.0000,0.6349,0.2857,0.0794,0.0952,6.0000,5.9500,1.6633,9.0000,5.0000,5.0000,1.7489,8.0000,7.0000,7.2000,1.7889,9.0000,4.5000,4.3333,0.8165,5.0000,9.0000,8.8000,5.1463,19.0000,7.0000,9.4583,8.1239,25.0000,8.5000,15.1667,14.9802,43.0000,1.0000,1.0877,0.2854,2.0000,0.6154,364.0000,238.0000,90.0000,36.0000,26.0000,1.0000,2.1500,2.7414,10.0000,3.0000,2.3889,1.6852,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1905,0.2319,0.1815,0.8333,1.0000,1.0000,0.0000,1.0000,0.1917,0.2258,0.1420,0.5655,2.6250,4457.0000,5371.0000,3121.0000,3305.0000,1042.0000,1388.0000,294.0000,678.0000,86.0000,1315.0000,1007.0000,43.0000,618.0000,543.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",5320.000,61,6.0000,6.0328,1.8971,9.0000,55,6.0000,6.2000,1.9090,9.0000,19.0000,16.5902,10.0505,34.0000,19.0000,16.1636,9.7881,33.0000,38,20.0000,17.7368,9.7943,34.0000,18,13.0000,15.2778,10.2945,33.0000,5,17.0000,12.6000,11.7175,27.0000,6,24.5000,20.5000,12.5340,34.0000,0.6230,0.2951,0.0820,0.0984,6.0000,6.1842,1.8137,9.0000,5.5000,5.4444,2.0065,8.0000,6.0000,7.0000,1.8708,9.0000,5.0000,4.5000,0.8367,5.0000,16.5000,14.2000,8.7636,27.0000,8.5000,10.4583,8.7426,32.0000,13.0000,15.3333,13.9336,53.0000,1.0000,1.0909,0.2901,2.0000,0.4959,368.0000,235.0000,98.0000,35.0000,27.0000,1.0000,2.3158,2.9964,10.0000,2.0000,2.3333,1.2834,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1429,0.2061,0.1853,0.8333,1.0000,1.0000,0.0000,1.0000,0.1796,0.2017,0.1394,0.5655,2.5417,5793.0000,7087.0000,4011.0000,4214.0000,1326.0000,2104.0000,456.0000,769.0000,88.0000,1478.0000,1602.0000,42.0000,680.0000,790.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",850.000,54,6.0000,5.6111,1.5712,8.0000,50,6.0000,5.7200,1.5654,8.0000,13.0000,13.2963,7.3987,29.0000,13.0000,13.0000,7.1400,28.0000,32,14.5000,14.4688,7.0252,29.0000,19,13.0000,12.6316,7.7115,28.0000,3,6.0000,5.0000,4.5826,9.0000,4,18.0000,17.0000,10.7083,29.0000,0.5926,0.3519,0.0556,0.0741,6.0000,5.8438,1.5050,8.0000,5.0000,5.0000,1.4907,7.0000,8.0000,7.0000,1.7321,8.0000,4.5000,4.2500,0.9574,5.0000,6.0000,6.0000,2.6833,9.0000,8.0000,8.9167,6.4330,22.0000,8.0000,12.6250,11.2049,40.0000,1.0000,1.0600,0.2399,2.0000,0.5882,303.0000,187.0000,95.0000,21.0000,17.0000,1.0000,2.3438,2.6226,10.0000,2.0000,2.3158,1.4550,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2071,0.2631,0.1727,0.8333,1.0000,1.0000,0.0000,1.0000,0.2440,0.2559,0.1307,0.5655,2.2500,3723.0000,5367.0000,2517.0000,3093.0000,1086.0000,1764.0000,120.0000,510.0000,75.0000,1099.0000,1151.0000,44.0000,594.0000,726.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2440.000,68,6.0000,5.9706,2.0368,9.0000,62,6.0000,6.1613,2.0260,9.0000,15.0000,14.0000,7.7479,27.0000,14.5000,13.6774,7.5003,26.0000,45,16.0000,15.0444,7.4983,27.0000,18,13.0000,13.2222,7.9005,26.0000,5,7.0000,7.4000,7.2319,17.0000,6,20.5000,17.3333,10.1719,27.0000,0.6618,0.2647,0.0735,0.0882,6.0000,6.0667,1.8998,9.0000,5.0000,5.2222,2.1843,8.0000,9.0000,7.8000,1.6432,9.0000,4.0000,4.0000,0.6325,5.0000,8.5000,9.0000,4.9842,17.0000,10.0000,10.2917,8.3170,28.0000,15.0000,16.9167,15.8715,53.0000,1.0000,1.0806,0.2745,2.0000,0.5192,406.0000,273.0000,94.0000,39.0000,24.0000,1.0000,2.0444,2.5933,10.0000,3.0000,2.3889,1.5005,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1667,0.2397,0.1999,0.8333,1.0000,1.0000,0.0000,1.0000,0.2062,0.2312,0.1439,0.6667,2.8333,5408.0000,5960.0000,3962.0000,3682.0000,1116.0000,1516.0000,330.0000,762.0000,92.0000,1465.0000,1111.0000,43.0000,651.0000,553.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",690.000,67,5.0000,5.2537,1.9255,8.0000,61,6.0000,5.4426,1.9107,8.0000,16.0000,15.2388,8.9156,32.0000,16.0000,14.6393,8.6853,31.0000,44,17.0000,15.7955,8.5551,32.0000,18,12.0000,14.6667,9.6345,31.0000,5,14.0000,12.4000,10.7378,28.0000,6,22.5000,21.3333,9.7502,32.0000,0.6567,0.2687,0.0746,0.0896,5.0000,5.3636,1.7926,8.0000,4.5000,4.5556,2.0643,7.0000,8.0000,6.8000,1.7889,8.0000,3.0000,3.3333,0.5164,4.0000,13.5000,13.2000,7.7024,28.0000,8.0000,9.6667,8.6862,33.0000,10.5000,14.6667,13.8898,48.0000,1.0000,1.0820,0.2766,2.0000,0.6458,352.0000,236.0000,82.0000,34.0000,20.0000,2.0000,2.0682,1.8223,10.0000,2.0000,2.2222,0.9428,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2853,0.1798,0.8333,1.0000,1.0000,0.0000,1.0000,0.2754,0.2625,0.1488,0.6667,2.7917,4917.0000,6699.0000,3495.0000,4293.0000,1038.0000,1668.0000,384.0000,738.0000,91.0000,1491.0000,1512.0000,40.0000,612.0000,708.0000
